Timestamp (ms),F_RPM_PRIM,F_GPS_SPEED
172247,0.0,0.05
172257,0.0,0.05
172267,0.0,0.05
172277,0.0,0.05
172288,0.0,0.05
172298,0.0,0.05
172308,0.0,0.05
172318,0.0,0.05
172328,0.0,0.05
172338,0.0,0.05
172348,0.0,0.05
172358,0.0,0.05
172368,0.0,0.05
172378,0.0,0.05
172388,0.0,0.05
172398,0.0,0.05
172408,0.0,0.05
172418,0.0,0.05
172428,0.0,0.05
172439,0.0,0.05
172454,0.0,0.05
172470,0.0,0.05
172480,0.0,0.05
172490,0.0,0.05
172500,0.0,0.05
172510,0.0,0.05
172520,0.0,0.05
172530,0.0,0.05
172540,0.0,0.05
172550,0.0,0.05
172560,0.0,0.05
172570,0.0,0.05
172580,0.0,0.05
172590,0.0,0.05
172600,0.0,0.05
172610,0.0,0.05
172620,0.0,0.05
172630,0.0,0.05
172640,0.0,0.05
172651,0.0,0.05
172661,0.0,0.05
172671,0.0,0.05
172681,0.0,0.05
172691,0.0,0.05
172701,0.0,0.05
172711,0.0,0.05
172721,0.0,0.05
172731,0.0,0.05
172742,0.0,0.05
172752,0.0,0.05
172762,0.0,0.05
172772,0.0,0.05
172782,0.0,0.05
172792,0.0,0.05
172802,0.0,0.05
172812,0.0,0.05
172822,0.0,0.05
172836,0.0,0.05
172846,0.0,0.05
172858,0.0,0.05
172868,0.0,0.05
172878,0.0,0.05
172888,0.0,0.05
172898,0.0,0.05
172908,0.0,0.05
172918,0.0,0.05
172928,0.0,0.05
172938,0.0,0.05
172948,0.0,0.05
172958,0.0,0.05
172968,0.0,0.05
172978,0.0,0.05
172988,0.0,0.05
173001,0.0,0.05
173011,0.0,0.05
173021,0.0,0.05
173033,0.0,0.05
173043,0.0,0.05
173053,0.0,0.05
173063,0.0,0.05
173073,0.0,0.05
173083,0.0,0.05
173094,0.0,0.05
173104,0.0,0.05
173114,0.0,0.05
173124,0.0,0.05
173134,0.0,0.05
173144,0.0,0.05
173155,0.0,0.05
173165,0.0,0.05
173175,0.0,0.05
173186,0.0,0.05
173196,0.0,0.05
173206,0.0,0.05
173216,0.0,0.05
173226,0.0,0.05
173236,0.0,0.05
173246,0.0,0.05
173256,0.0,0.05
173266,0.0,0.05
173276,0.0,0.05
173286,0.0,0.05
173296,0.0,0.05
173306,0.0,0.05
173316,0.0,0.05
173326,0.0,0.05
173336,0.0,0.05
173346,0.0,0.05
173366,0.0,0.05
173376,0.0,0.05
173386,0.0,0.05
173397,0.0,0.05
173407,0.0,0.05
173417,0.0,0.05
173427,0.0,0.05
173437,0.0,0.05
173447,0.0,0.05
173457,0.0,0.05
173467,0.0,0.05
173477,0.0,0.05
173488,0.0,0.05
173498,0.0,0.051000000000000004
173508,0.0,0.052000000000000005
173518,0.0,0.053
173528,0.0,0.054
173541,0.0,0.0553
173551,0.0,0.0563
173561,0.0,0.0573
173571,0.0,0.0583
173581,0.0,0.0593
173594,0.0,0.06
173604,0.0,0.06
173614,0.0,0.06
173624,0.0,0.06
173634,0.0,0.06
173644,0.0,0.06
173654,0.0,0.06
173664,0.0,0.06
173677,0.0,0.06
173687,0.0,0.06
173697,0.0,0.06
173709,0.0,0.06
173719,0.0,0.06
173729,0.0,0.06
173740,0.0,0.06
173750,0.0,0.06
173760,0.0,0.06
173770,0.0,0.06
173780,0.0,0.06
173790,0.0,0.06
173801,0.0,0.06
173811,0.0,0.06
173821,0.0,0.06
173831,0.0,0.06
173841,0.0,0.06
173851,0.0,0.06
173862,0.0,0.06
173872,0.0,0.06
173882,0.0,0.06
173892,0.0,0.06
173902,0.0,0.06
173912,0.0,0.06
173922,0.0,0.06
173932,0.0,0.06
173946,0.0,0.06
173956,0.0,0.06
173966,0.0,0.06
173976,0.0,0.06
173986,0.0,0.06
173998,0.0,0.06
174011,0.0,0.06
174028,0.0,0.06
174038,0.0,0.06
174048,0.0,0.06
174058,0.0,0.06
174068,0.0,0.06
174082,0.0,0.06
174092,0.0,0.06
174102,0.0,0.06
174114,0.0,0.06
174124,0.0,0.06095238095238095
174137,0.0,0.06219047619047619
174147,0.0,0.06314285714285714
174157,0.0,0.0640952380952381
174167,0.0,0.06504761904761905
174177,0.0,0.066
174190,0.0,0.06723809523809524
174200,0.0,0.06819047619047619
174210,0.0,0.06914285714285714
174226,0.0,0.07
174236,0.0,0.07
174249,0.0,0.07
174259,0.0,0.07
174271,0.0,0.07
174281,0.0,0.07
174291,0.0,0.07
174291,0.0,0.07
174301,0.0,0.07
174311,0.0,0.07
174325,0.0,0.07
174335,0.0,0.07
174345,0.0,0.07
174356,0.0,0.07
174366,0.0,0.07
174376,0.0,0.07
174386,0.0,0.07
174396,0.0,0.07
174406,0.0,0.07
174417,0.0,0.07
174427,0.0,0.07
174437,0.0,0.07
174447,0.0,0.07
174457,0.0,0.07
174467,0.0,0.07
174477,0.0,0.07
174487,0.0,0.07
174497,0.0,0.07
174507,0.0,0.07
174517,0.0,0.07
174527,0.0,0.07
174537,0.0,0.07
174547,0.0,0.07
174557,0.0,0.07
174568,0.0,0.07
174578,0.0,0.07
174588,0.0,0.07
174598,0.0,0.07
174608,0.0,0.07
174618,0.0,0.07
174629,0.0,0.07
174639,0.0,0.07
174652,0.0,0.07
174662,0.0,0.07
174672,0.0,0.07
174682,0.0,0.07
174692,0.0,0.07
174704,0.0,0.07
174714,0.0,0.07
174724,0.0,0.07
174735,0.0,0.07
174745,0.0,0.07
174755,0.0,0.07
174767,0.0,0.07
174777,0.0,0.07
174791,0.0,0.07
174801,0.0,0.07
174811,0.0,0.07
174821,0.0,0.07
174831,0.0,0.07
174841,0.0,0.07
174851,0.0,0.07
174861,0.0,0.07
174871,0.0,0.07
174886,0.0,0.07
174896,0.0,0.07
174910,0.0,0.07
174920,0.0,0.07
174930,0.0,0.07
174942,0.0,0.07
174952,0.0,0.07
174965,0.0,0.07
174975,0.0,0.07
174985,0.0,0.07
174999,0.0,0.07
175009,0.0,0.07
175009,0.0,0.07
175022,0.0,0.07
175035,0.0,0.07
175051,0.0,0.07
175061,0.0,0.07
175074,0.0,0.07
175084,0.0,0.07
175094,0.0,0.07
175104,0.0,0.07
175114,0.0,0.07
175127,0.0,0.07
175137,0.0,0.07
175147,0.0,0.07
175157,0.0,0.07
175170,0.0,0.07
175185,0.0,0.07
175195,0.0,0.07
175205,0.0,0.07
175216,0.0,0.07
175226,0.0,0.07
175236,0.0,0.07
175236,0.0,0.07
175253,0.0,0.07
175266,0.0,0.07
175276,0.0,0.07
175286,0.0,0.07
175296,0.0,0.07
175306,0.0,0.07
175319,0.0,0.07
175329,0.0,0.07
175339,0.0,0.07
175349,0.0,0.07
175359,0.0,0.07
175369,0.0,0.07
175379,0.0,0.07
175389,0.0,0.07
175401,0.0,0.07
175411,0.0,0.07
175421,0.0,0.07
175431,0.0,0.07
175441,0.0,0.07
175453,0.0,0.07
175463,0.0,0.07
175473,0.0,0.07
175484,0.0,0.07
175494,0.0,0.07
175504,0.0,0.07
175515,0.0,0.07
175525,0.0,0.07
175535,0.0,0.07
175545,0.0,0.07
175555,0.0,0.07
175565,0.0,0.07
175576,0.0,0.07
175586,0.0,0.07
175596,0.0,0.07
175606,0.0,0.07
175616,0.0,0.07
175626,0.0,0.07
175636,0.0,0.07
175646,0.0,0.07
175656,0.0,0.07
175667,0.0,0.07
175677,0.0,0.07
175687,0.0,0.07
175697,0.0,0.07
175707,0.0,0.07
175717,0.0,0.07
175727,0.0,0.07
175737,0.0,0.07
175747,0.0,0.07
175757,0.0,0.07
175767,0.0,0.07
175777,0.0,0.07
175787,0.0,0.07
175797,0.0,0.07
175807,0.0,0.07
175817,0.0,0.07
175827,0.0,0.07
175837,0.0,0.07
175848,0.0,0.07
175858,0.0,0.07
175868,0.0,0.07
175878,0.0,0.07
175888,0.0,0.07
175898,0.0,0.07
175908,0.0,0.07
175918,0.0,0.07
175937,0.0,0.07
175947,0.0,0.07
175957,0.0,0.07
175969,0.0,0.07
175979,0.0,0.07
175989,0.0,0.07
175999,0.0,0.07
176009,0.0,0.07
176019,0.0,0.07
176030,0.0,0.07
176040,0.0,0.07
176050,0.0,0.07
176060,0.0,0.07
176076,0.0,0.07
176090,0.0,0.07
176100,0.0,0.07
176120,0.0,0.07
176130,0.0,0.07
176140,0.0,0.07
176150,0.0,0.07
176160,0.0,0.07
176170,0.0,0.07
176180,0.0,0.07
176190,0.0,0.07
176200,0.0,0.07
176211,0.0,0.07
176221,0.0,0.07
176231,0.0,0.07
176241,0.0,0.07
176251,0.0,0.07
176261,0.0,0.07
176272,0.0,0.07
176282,0.0,0.07
176292,0.0,0.07
176302,0.0,0.07
176312,0.0,0.07
176322,0.0,0.07
176332,0.0,0.07
176342,0.0,0.07
176352,0.0,0.07
176363,0.0,0.07
176373,0.0,0.07
176383,0.0,0.07
176393,0.0,0.07
176403,0.0,0.07
176413,0.0,0.07
176423,0.0,0.07
176433,0.0,0.07
176443,0.0,0.07
176453,0.0,0.07
176463,0.0,0.07
176473,0.0,0.0699
176484,0.0,0.0688
176494,0.0,0.0678
176504,0.0,0.0668
176514,0.0,0.0658
176524,0.0,0.0648
176534,0.0,0.0638
176544,0.0,0.0628
176554,0.0,0.0618
176567,0.0,0.0605
176577,0.0,0.06
176596,0.0,0.06
176606,0.0,0.06
176616,0.0,0.06
176628,0.0,0.06
176638,0.0,0.06
176650,0.0,0.06
176660,0.0,0.06
176670,0.0,0.06
176680,0.0,0.06
176690,0.0,0.06
176700,0.0,0.06
176710,0.0,0.06
176720,0.0,0.06
176730,0.0,0.06
176740,0.0,0.06
176750,0.0,0.06
176762,0.0,0.06
176778,0.0,0.06
176790,0.0,0.06
176800,0.0,0.06
176810,0.0,0.06
176821,0.0,0.06
176831,0.0,0.06
176845,0.0,0.06
176855,0.0,0.06
176865,0.0,0.06
176876,0.0,0.06
176886,0.0,0.06
176896,0.0,0.06
176907,0.0,0.06
176917,0.0,0.06
176938,0.0,0.06
176948,0.0,0.06
176958,0.0,0.06
176968,0.0,0.06
176978,0.0,0.06
176988,0.0,0.0596078431372549
176998,0.0,0.058627450980392154
177013,0.0,0.05715686274509804
177029,0.0,0.05558823529411765
177039,0.0,0.054607843137254905
177052,0.0,0.05333333333333334
177062,0.0,0.05235294117647059
177072,0.0,0.05137254901960785
177086,0.0,0.05
177096,0.0,0.05
177096,0.0,0.05
177110,0.0,0.05
177120,0.0,0.05
177134,0.0,0.05
177144,0.0,0.05
177154,0.0,0.05
177164,0.0,0.05
177174,0.0,0.05
177187,0.0,0.05
177197,0.0,0.05
177207,0.0,0.05
177218,0.0,0.05
177228,0.0,0.05
177238,0.0,0.05
177248,0.0,0.05
177258,0.0,0.05
177271,0.0,0.05
177281,0.0,0.05
177301,0.0,0.05
177311,0.0,0.05
177321,0.0,0.05
177331,0.0,0.05
177341,0.0,0.05
177355,0.0,0.05
177365,0.0,0.05
177375,0.0,0.05
177385,0.0,0.05
177395,0.0,0.05
177407,0.0,0.05
177417,0.0,0.05
177427,0.0,0.05
177437,0.0,0.05
177447,0.0,0.05
177457,0.0,0.05
177467,0.0,0.05
177482,0.0,0.05
177496,0.0,0.05
177506,0.0,0.04904761904761905
177519,0.0,0.04780952380952381
177536,0.0,0.04619047619047619
177548,0.0,0.04504761904761905
177558,0.0,0.0440952380952381
177571,0.0,0.04285714285714286
177581,0.0,0.0419047619047619
177591,0.0,0.040952380952380955
177601,0.0,0.04
177611,0.0,0.04
177621,0.0,0.04
177632,0.0,0.04
177642,0.0,0.04
177652,0.0,0.04
177666,0.0,0.04
177676,0.0,0.04
177688,0.0,0.04
177698,0.0,0.04
177708,0.0,0.04
177718,0.0,0.04
177731,0.0,0.04
177744,0.0,0.04
177758,0.0,0.04
177773,0.0,0.04
177783,0.0,0.04
177793,0.0,0.04
177803,0.0,0.04
177813,0.0,0.04
177827,0.0,0.04
177837,0.0,0.04
177847,0.0,0.04
177857,0.0,0.04
177867,0.0,0.04
177881,0.0,0.04
177891,0.0,0.04
177901,0.0,0.04
177913,0.0,0.04
177923,0.0,0.04
177945,0.0,0.04
177955,0.0,0.04
177965,0.0,0.04
177976,0.0,0.04
177986,0.0,0.04
177996,0.0,0.04
178006,0.0,0.04
178016,0.0,0.04
178026,0.0,0.04
178036,0.0,0.04
178046,0.0,0.04
178056,0.0,0.04
178066,0.0,0.04
178082,0.0,0.04
178097,0.0,0.04
178107,0.0,0.04
178117,0.0,0.04
178127,0.0,0.04
178137,0.0,0.04
178147,0.0,0.04
178157,0.0,0.04
178167,0.0,0.04
178180,0.0,0.04
178190,0.0,0.04
178200,0.0,0.04
178210,0.0,0.04
178220,0.0,0.04
178233,0.0,0.04
178243,0.0,0.04
178253,0.0,0.04
178263,0.0,0.04
178273,0.0,0.04
178286,0.0,0.04
178296,0.0,0.04
178306,0.0,0.04
178318,0.0,0.04
178328,0.0,0.03898989898989899
178338,0.0,0.03797979797979798
178349,0.0,0.03686868686868687
178359,0.0,0.03585858585858586
178369,0.0,0.03484848484848485
178380,0.0,0.03373737373737374
178390,0.0,0.03272727272727273
178400,0.0,0.03171717171717171
178410,0.0,0.030707070707070707
178420,0.0,0.03
178430,0.0,0.03
178440,0.0,0.03
178454,0.0,0.03
178471,0.0,0.03
178481,0.0,0.03
178491,0.0,0.03
178501,0.0,0.03
178511,0.0,0.03
178521,0.0,0.03
178531,0.0,0.03
178541,0.0,0.03
178551,0.0,0.03
178561,0.0,0.03
178571,0.0,0.03
178581,0.0,0.03
178592,0.0,0.03
178602,0.0,0.03
178612,0.0,0.03
178623,0.0,0.03
178633,0.0,0.03
178646,0.0,0.03
178656,0.0,0.03
178666,0.0,0.03
178676,0.0,0.03
178686,0.0,0.03
178697,0.0,0.03
178707,0.0,0.03
178717,0.0,0.03
178727,0.0,0.03
178740,0.0,0.03
178740,0.0,0.03
178750,0.0,0.03
178760,0.0,0.03
178770,0.0,0.03
178782,0.0,0.03
178792,0.0,0.03
178802,0.0,0.03
178812,0.0,0.03
178822,0.0,0.03
178832,0.0,0.03
178843,0.0,0.03
178853,0.0,0.03
178863,0.0,0.03
178874,0.0,0.03
178884,0.0,0.03
178898,0.0,0.03
178908,0.0,0.03
178918,0.0,0.03
178928,0.0,0.03
178938,0.0,0.03
178950,0.0,0.03
178960,0.0,0.03
178980,0.0,0.03
178990,0.0,0.03
179000,0.0,0.03
179010,0.0,0.03
179020,0.0,0.03
179033,0.0,0.03
179043,0.0,0.03
179053,0.0,0.03
179063,0.0,0.03
179073,0.0,0.03
179085,0.0,0.03
179095,0.0,0.03
179105,0.0,0.03
179115,0.0,0.03
179125,0.0,0.03
179135,0.0,0.0304
179146,0.0,0.0315
179156,0.0,0.0325
179170,0.0,0.0339
179180,0.0,0.0349
179190,0.0,0.0359
179200,0.0,0.0369
179210,0.0,0.0379
179223,0.0,0.0392
179233,0.0,0.04
179243,0.0,0.04
179256,0.0,0.04
179266,0.0,0.04
179280,0.0,0.04
179290,0.0,0.04
179300,0.0,0.04
179310,0.0,0.04
179320,0.0,0.04
179330,0.0,0.04
179340,0.0,0.04
179350,0.0,0.04
179363,0.0,0.04
179373,0.0,0.04
179383,0.0,0.04
179393,0.0,0.04
179406,0.0,0.04
179416,0.0,0.04
179426,0.0,0.04
179436,0.0,0.04
179448,0.0,0.04
179458,0.0,0.04
179468,0.0,0.04
179479,0.0,0.04
179489,0.0,0.04
179499,0.0,0.04
179510,0.0,0.04
179520,0.0,0.04
179530,0.0,0.04
179540,0.0,0.04
179550,0.0,0.04
179560,0.0,0.04
179570,0.0,0.04
179580,0.0,0.04
179600,0.0,0.04
179610,0.0,0.04
179620,0.0,0.04
179630,0.0,0.04
179640,0.0,0.04
179650,0.0,0.04
179661,0.0,0.04
179671,0.0,0.04
179681,0.0,0.04
179691,0.0,0.04
179701,0.0,0.04
179711,0.0,0.04
179721,0.0,0.04
179731,0.0,0.04
179741,0.0,0.04
179751,0.0,0.04
179761,0.0,0.04
179771,0.0,0.04
179782,0.0,0.04
179792,0.0,0.04
179802,0.0,0.04
179813,0.0,0.04
179823,0.0,0.04
179833,0.0,0.04
179843,0.0,0.04
179853,0.0,0.04
179863,0.0,0.04
179873,0.0,0.04
179883,0.0,0.04
179893,0.0,0.04
179903,0.0,0.04
179913,0.0,0.04
179933,0.0,0.04
179943,0.0,0.04
179953,0.0,0.04
179964,0.0,0.04
179974,0.0,0.04
179984,0.0,0.04
179994,0.0,0.04
180004,0.0,0.04
180014,0.0,0.04
180024,0.0,0.04
180034,0.0,0.04
180055,0.0,0.04
180065,0.0,0.04101010101010101
180082,0.0,0.042727272727272725
180092,0.0,0.04373737373737374
180104,0.0,0.04494949494949495
180114,0.0,0.045959595959595964
180124,0.0,0.046969696969696974
180135,0.0,0.048080808080808085
180145,0.0,0.049090909090909095
180155,0.0,0.05
180166,0.0,0.05
180176,0.0,0.05
180186,0.0,0.05
180196,0.0,0.05
180206,0.0,0.05
180216,0.0,0.05
180226,0.0,0.05
180236,0.0,0.05
180256,0.0,0.05
180266,0.0,0.05
180276,0.0,0.05
180287,0.0,0.05
180297,0.0,0.05
180311,0.0,0.05
180325,0.0,0.05
180340,0.0,0.05
180350,0.0,0.05
180360,0.0,0.05
180370,0.0,0.05
180381,0.0,0.05
180395,0.0,0.05
180405,0.0,0.05
180415,0.0,0.05
180425,0.0,0.05
180435,0.0,0.05
180448,0.0,0.05
180458,0.0,0.05
180468,0.0,0.05
180478,0.0,0.05
180488,0.0,0.05
180498,0.0,0.05
180508,0.0,0.05
180518,0.0,0.05
180528,0.0,0.05
180538,0.0,0.05
180548,0.0,0.05
180558,0.0,0.05
180569,0.0,0.05
180579,0.0,0.05
180589,0.0,0.05
180599,0.0,0.05
180615,0.0,0.05
180629,0.0,0.05
180639,0.0,0.05
180660,0.0,0.05
180670,0.0,0.05
180680,0.0,0.05
180690,0.0,0.05
180700,0.0,0.05
180710,0.0,0.05
180720,0.0,0.05
180730,0.0,0.05
180740,0.0,0.05
180761,0.0,0.05
180774,0.0,0.05131313131313132
180784,0.0,0.05232323232323233
180794,0.0,0.05333333333333334
180804,0.0,0.054343434343434346
180814,0.0,0.055353535353535356
180825,0.0,0.05646464646464647
180835,0.0,0.05747474747474747
180845,0.0,0.05848484848484849
180855,0.0,0.05949494949494949
180865,0.0,0.06
180877,0.0,0.06
180887,0.0,0.06
180897,0.0,0.06
180907,0.0,0.06
180917,0.0,0.06
180927,0.0,0.06
180937,0.0,0.06
180947,0.0,0.06
180957,0.0,0.06
180967,0.0,0.06
180977,0.0,0.06
180987,0.0,0.06
180997,0.0,0.06
181007,0.0,0.06
181017,0.0,0.06
181027,0.0,0.06
181037,0.0,0.06
181049,0.0,0.06
181059,0.0,0.06
181069,0.0,0.06
181079,0.0,0.06
181089,0.0,0.06
181101,0.0,0.06
181111,0.0,0.06
181121,0.0,0.06
181131,0.0,0.06
181141,0.0,0.06
181153,0.0,0.06
181163,0.0,0.06
181173,0.0,0.06
181183,0.0,0.06
181193,0.0,0.06
181203,0.0,0.06
181214,0.0,0.06
181224,0.0,0.06
181234,0.0,0.06
181245,0.0,0.06
181255,0.0,0.06
181265,0.0,0.06
181276,0.0,0.06
181286,0.0,0.06
181299,0.0,0.06
181309,0.0,0.06
181319,0.0,0.06
181329,0.0,0.06
181339,0.0,0.06
181351,0.0,0.06
181366,0.0,0.06
181380,0.0,0.06
181390,0.0,0.06
181403,0.0,0.06
181413,0.0,0.06
181423,0.0,0.06
181433,0.0,0.06
181443,0.0,0.06
181455,0.0,0.06
181465,0.0,0.06
181475,0.0,0.06
181485,0.0,0.06
181495,0.0,0.06
181505,0.0,0.06
181516,0.0,0.06
181526,0.0,0.06
181536,0.0,0.06
181547,0.0,0.06
181557,0.0,0.06
181567,0.0,0.06
181578,0.0,0.06
181588,0.0,0.06
181598,0.0,0.06
181608,0.0,0.06
181618,0.0,0.06
181628,0.0,0.06
181638,0.0,0.06
181648,0.0,0.06
181658,0.0,0.06
181669,0.0,0.06
181679,0.0,0.06
181692,0.0,0.06
181702,0.0,0.06
181712,0.0,0.06
181722,0.0,0.06
181735,0.0,0.06
181735,0.0,0.06
181752,0.0,0.06
181762,0.0,0.06
181776,0.0,0.06
181786,0.0,0.06
181796,0.0,0.06
181807,0.0,0.06
181817,0.0,0.06
181827,0.0,0.06
181837,0.0,0.06
181854,0.0,0.06
181865,0.0,0.06
181875,0.0,0.06
181889,0.0,0.06
181899,0.0,0.06
181909,0.0,0.06
181920,0.0,0.06
181930,0.0,0.06
181940,0.0,0.06
181950,0.0,0.06
181960,0.0,0.06
181970,0.0,0.06
181981,0.0,0.06
181991,0.0,0.06
182001,0.0,0.06
182011,0.0,0.06
182021,0.0,0.06
182031,0.0,0.06
182041,0.0,0.06
182051,0.0,0.06
182061,0.0,0.06
182071,0.0,0.06
182081,0.0,0.06
182091,0.0,0.05980392156862745
182102,0.0,0.05872549019607843
182112,0.0,0.05774509803921569
182122,0.0,0.05676470588235294
182132,0.0,0.0557843137254902
182142,0.0,0.05480392156862745
182152,0.0,0.05382352941176471
182162,0.0,0.05284313725490196
182172,0.0,0.05186274509803922
182182,0.0,0.050882352941176476
182192,0.0,0.05
182202,0.0,0.05
182212,0.0,0.05
182223,0.0,0.05
182233,0.0,0.05
182243,0.0,0.05
182253,0.0,0.05
182269,0.0,0.05
182284,0.0,0.05
182294,0.0,0.05
182304,0.0,0.05
182314,0.0,0.05
182324,0.0,0.05
182337,0.0,0.05
182347,0.0,0.05
182357,0.0,0.05
182367,0.0,0.05
182377,0.0,0.05
182391,0.0,0.05
182401,0.0,0.05
182411,0.0,0.05
182423,0.0,0.05
182433,0.0,0.05
182443,0.0,0.05
182453,0.0,0.05
182463,0.0,0.05
182473,0.0,0.05
182484,0.0,0.05
182494,0.0,0.05
182504,0.0,0.05
182519,0.0,0.05
182529,0.0,0.05
182540,0.0,0.05
182550,0.0,0.05
182560,0.0,0.05
182570,0.0,0.05
182580,0.0,0.05
182594,0.0,0.05
182604,0.0,0.05
182614,0.0,0.05
182626,0.0,0.05
182636,0.0,0.05
182646,0.0,0.05
182657,0.0,0.05
182667,0.0,0.05
182677,0.0,0.05
182688,0.0,0.05
182698,0.0,0.05
182708,0.0,0.05
182718,0.0,0.05
182728,0.0,0.05
182748,0.0,0.05
182758,0.0,0.05
182768,0.0,0.05
182778,0.0,0.05
182788,0.0,0.05
182798,0.0,0.049523809523809526
182808,0.0,0.04857142857142857
182818,0.0,0.04761904761904762
182828,0.0,0.04666666666666667
182838,0.0,0.045714285714285714
182848,0.0,0.04476190476190477
182858,0.0,0.04380952380952381
182868,0.0,0.04285714285714286
182878,0.0,0.0419047619047619
182888,0.0,0.040952380952380955
182898,0.0,0.04
182908,0.0,0.04
182918,0.0,0.04
182929,0.0,0.04
182939,0.0,0.04
182949,0.0,0.04
182959,0.0,0.04
182969,0.0,0.04
182979,0.0,0.04
182989,0.0,0.04
182999,0.0,0.04
183009,0.0,0.04
183019,0.0,0.04
183029,0.0,0.04
183049,0.0,0.04
183065,0.0,0.04
183080,0.0,0.04
183090,0.0,0.04
183100,0.0,0.04
183110,0.0,0.04
183120,0.0,0.04
183130,0.0,0.04
183140,0.0,0.04
183150,0.0,0.04
183160,0.0,0.04
183171,0.0,0.04
183181,0.0,0.04
183191,0.0,0.04
183201,0.0,0.04
183211,0.0,0.04
183221,0.0,0.04
183232,0.0,0.04
183242,0.0,0.04
183252,0.0,0.04
183262,0.0,0.04
183272,0.0,0.04
183282,0.0,0.04
183292,0.0,0.04
183302,0.0,0.04
183312,0.0,0.04
183322,0.0,0.04
183332,0.0,0.04
183342,0.0,0.04
183352,0.0,0.04
183362,0.0,0.04
183383,0.0,0.04
183393,0.0,0.04
183403,0.0,0.04
183413,0.0,0.04
183423,0.0,0.04
183433,0.0,0.04
183444,0.0,0.04
183454,0.0,0.04
183464,0.0,0.04
183474,0.0,0.04
183489,0.0,0.04
183504,0.0,0.04
183519,0.0,0.0385
183534,0.0,0.037
183544,0.0,0.036
183554,0.0,0.035
183565,0.0,0.0339
183575,0.0,0.0329
183585,0.0,0.0319
183595,0.0,0.030899999999999997
183605,0.0,0.03
183615,0.0,0.03
183625,0.0,0.03
183635,0.0,0.03
183655,0.0,0.03
183665,0.0,0.03
183675,0.0,0.03
183686,0.0,0.03
183696,0.0,0.03
183706,0.0,0.03
183716,0.0,0.03
183726,0.0,0.03
183736,0.0,0.03
183747,0.0,0.03
183757,0.0,0.03
183767,0.0,0.03
183777,0.0,0.03
183787,0.0,0.03
183797,0.0,0.03
183807,0.0,0.03
183817,0.0,0.03
183827,0.0,0.03
183837,0.0,0.03
183847,0.0,0.03
183857,0.0,0.03
183868,0.0,0.03
183878,0.0,0.03
183891,0.0,0.03
183901,0.0,0.03
183911,0.0,0.03
183921,0.0,0.03
183934,0.0,0.03
183934,0.0,0.03
183947,0.0,0.03
183958,0.0,0.03
183973,0.0,0.03
183983,0.0,0.03
183993,0.0,0.03
184003,0.0,0.03
184013,0.0,0.03
184025,0.0,0.03
184035,0.0,0.03
184045,0.0,0.03
184055,0.0,0.03
184065,0.0,0.03
184078,0.0,0.03
184094,0.0,0.03
184108,0.0,0.03
184118,0.0,0.03
184128,0.0,0.03
184139,0.0,0.03
184149,0.0,0.03
184159,0.0,0.03
184170,0.0,0.03
184180,0.0,0.03
184190,0.0,0.03
184200,0.0,0.03
184210,0.0,0.03
184230,0.0,0.03
184240,0.0,0.03
184254,0.0,0.03
184264,0.0,0.03
184274,0.0,0.03
184285,0.0,0.03
184295,0.0,0.03
184308,0.0,0.03
184318,0.0,0.03
184328,0.0,0.03
184339,0.0,0.03
184349,0.0,0.03
184359,0.0,0.03
184370,0.0,0.03
184380,0.0,0.03
184390,0.0,0.03
184401,0.0,0.03
184417,0.0,0.03
184431,0.0,0.03
184441,0.0,0.03
184451,0.0,0.03
184461,0.0,0.03
184471,0.0,0.03
184481,0.0,0.03
184492,0.0,0.03
184502,0.0,0.03
184512,0.0,0.03
184522,0.0,0.03
184532,0.0,0.03
184542,0.0,0.03
184553,0.0,0.03
184563,0.0,0.03
184573,0.0,0.03
184588,0.0,0.03
184599,0.0,0.03
184613,0.0,0.03
184623,0.0,0.03
184633,0.0,0.03
184643,0.0,0.03
184653,0.0,0.03
184663,0.0,0.03
184674,0.0,0.03
184684,0.0,0.03
184694,0.0,0.03
184705,0.0,0.03
184715,0.0,0.03
184725,0.0,0.03
184735,0.0,0.03
184745,0.0,0.03
184755,0.0,0.03
184765,0.0,0.03
184775,0.0,0.03
184785,0.0,0.03
184795,0.0,0.03
184805,0.0,0.03
184815,0.0,0.03028846153846154
184825,0.0,0.03125
184835,0.0,0.03221153846153846
184845,0.0,0.03317307692307692
184856,0.0,0.03423076923076923
184866,0.0,0.03519230769230769
184876,0.0,0.036153846153846154
184886,0.0,0.03711538461538461
184896,0.0,0.03807692307692308
184906,0.0,0.039038461538461536
184916,0.0,0.04
184926,0.0,0.04
184936,0.0,0.04
184950,0.0,0.04
184960,0.0,0.04
184971,0.0,0.04
184981,0.0,0.04
184991,0.0,0.04
185001,0.0,0.04
185011,0.0,0.04
185024,0.0,0.04
185034,0.0,0.04
185044,0.0,0.04
185057,0.0,0.04
185067,0.0,0.04
185077,0.0,0.04
185088,0.0,0.04
185098,0.0,0.04
185112,0.0,0.04
185122,0.0,0.04
185132,0.0,0.04
185145,0.0,0.04
185155,0.0,0.04
185155,0.0,0.04
185166,0.0,0.04
185176,0.0,0.04
185186,0.0,0.04
185198,0.0,0.04
185208,0.0,0.04
185218,0.0,0.04
185229,0.0,0.04
185239,0.0,0.04
185249,0.0,0.04
185259,0.0,0.04
185269,0.0,0.04
185279,0.0,0.04
185289,0.0,0.04
185299,0.0,0.04
185309,0.0,0.04
185319,0.0,0.04
185329,0.0,0.041
